VAR00001,VAR00002,VAR00003,VAR00004,VAR00005,VAR00006,VAR00007,VAR00008,VAR00009,VAR00010,VAR00011,VAR00012,VAR00013,VAR00014,VAR00015,VAR00016,VAR00017,VAR00018,VAR00019,VAR00020,VAR00021,VAR00022,VAR00023,VAR00024,VAR00025,VAR00026,VAR00027,VAR00028,VAR00029,VAR00030,VAR00031,VAR00032,VAR00033,VAR00034,VAR00035,VAR00036,VAR00037,VAR00038,VAR00039,VAR00040,VAR00041,VAR00042,VAR00043,VAR00044,VAR00045,VAR00046,VAR00047,VAR00048,VAR00049,VAR00050,VAR00051,VAR00052,VAR00053
1,84.72300665,13.86749228,-6.436951831,-2.144915721,-3.372305964,-4.02754854,-9.479362705,-2.688689898,-5.695699361,.366222539,1.923664747,11.8574893,-8.130948347,-1.945239992,-8.055990622,2.384138006,-2.952129238,1.216205678,.793029417,2.628630987,-1.388038764,-2.937197852,-5.889424904,5.80174108,3.906336149,-3.25855925,-.255434457,-.95347185,3.494361917,-1.045953216,2.23924143,-2.465468225,-1.081363184,3.916602389,.596868418,2.004022074,-1.171475396,1.072271621,1.007247208,-.23515729,-2.521925006,1.954063746,1.696693034,1.38457578,1.057159846,1.741488359,-2.237856291,3.363697245,1.298669378,1.407897939,-1.222669254,-3.251180994
0,70.78183105,-7.72537593,12.58136351,-15.46553443,9.273111692,-7.553338282,-5.488543628,-13.41292685,-6.00925096,-4.520158224,-.9238475,.395638771,3.734958293,3.191176919,4.033557216,4.746254455,1.668849137,.852426071,3.886605315,1.500713062,-4.455167372,4.206882655,.482648399,-2.383827702,7.3290099,2.078418901,.976701585,-.162688364,.077701545,-3.51329573,-.270507847,-2.056910589,.850144503,-3.26911765,4.172878214,1.430056679,-4.377259234,3.837464111,-3.661229391,.776485157,-2.973430911,-3.924801555,.38074256,1.17061849,-2.847820011,-1.537301526,-3.511918207,-1.896916044,-1.091460662,.907666093,-3.730963529,4.003416195
0,48.58488693,5.074607353,-26.56943028,-2.496989965,7.835242577,6.923456852,-5.560884565,-1.021982755,-11.05747352,6.759981109,-2.580122589,-2.676729267,-8.35905658,10.76813118,-1.217485252,-7.410661946,-.980034212,-2.994697988,1.168620267,5.431080272,-.365398388,2.331732342,-.200978397,2.152951575,-.324812791,-1.398961534,-2.392877594,-.240048654,-1.419024947,.213067616,1.448546576,-1.345300771,3.791603655,4.696770069,-.360667478,1.553505336,.519570684,7.316326485,-.813214509,1.457046564,-.415129055,-1.216164709,-3.208506334,.800848348,-1.09785106,-.394807557,2.363015987,2.324329803,.721266436,.03506621,-1.971508317,1.350000255
0,-.444146078,-20.04986314,-55.62416497,10.55488635,34.21421153,11.8256333,-5.043974578,3.304858081,-6.727351119,11.14487398,7.515044843,-4.698748099,-7.440354974,-4.963544454,6.680645573,-1.712763868,-6.390252394,-4.711845309,3.255534598,2.137464521,9.284228831,.717989829,1.233439886,6.103269148,-4.402138532,-.297655122,.603905969,5.812488897,-4.956200389,5.868189635,3.291113382,-4.608899161,.27745019,-5.58770755,7.991005549,-3.128075489,-1.877199965,-10.93213905,-5.768958153,-.238216209,2.033850077,2.3466291,4.415758075,2.508325516,7.232896078,2.137245514,-6.556350899,.761948594,-4.707814804,5.748502402,-5.076559037,2.993321644
0,37.26596811,6.177788881,-16.26908108,-12.71427888,4.470069551,9.214319162,-8.611883787,-1.065540421,-5.539668179,9.430421347,3.414977142,-5.394804181,-9.119808679,-7.955757937,.829350699,4.537404686,1.899577469,-6.560579077,-7.21180828,-.096155983,-5.528281642,-2.249488849,5.584443274,-.451122091,3.265088002,.099505791,-3.148853931,1.178176126,2.715156886,.158900038,-5.152753133,-4.431602997,.169486082,4.994415321,-1.652342568,3.668500673,1.224231432,1.028269304,-3.225440317,-.829764023,6.765849537,.553116679,2.982502636,2.400444422,-.544513162,-1.091757176,-.288971906,1.805217292,2.514848072,-4.534106729,-3.361381425,-.673951561
0,12.60383105,-11.64701728,-25.35058846,-7.079124543,20.45773971,13.33916747,-1.899807007,-2.56253011,-5.466305523,6.625933143,7.981496876,-3.09613664,-5.989351279,1.502771468,-3.741419949,4.174089722,-7.112022724,1.552317223,-5.957022278,5.84085293,.024505522,7.235082542,-.347554406,4.395692629,1.973442292,-7.29717353,-4.953917885,.383817684,-.162106194,6.013535857,1.611382304,.818001981,-.298684917,2.310150438,-3.990808077,4.00445653,3.478147245,-3.816732998,.739108544,.271326153,-2.106107963,-4.44833593,.030548816,-.621466986,-1.025412269,1.630029598,2.274940794,-.815851322,-.161324164,-1.063592436,-2.794069341,3.033474367
0,24.78159668,4.023572127,-.50735528,-7.55568687,-8.124063386,10.25693625,4.312395095,-13.20336365,-1.120399712,-.689617205,4.007023329,-1.476782315,-9.283320468,1.902263185,-4.580418478,-4.272853666,2.012486199,8.178303164,4.176168864,-.623090653,-3.79312196,2.394141957,3.570206102,-3.047259685,-4.364823776,.60063179,3.61663133,-.534588267,.346548174,-.113822721,3.037445551,1.135208973,-2.674293543,1.321754906,-2.616558569,.604758671,.96274434,-1.944172721,-1.172187878,-2.678503322,.895702791,.66707667,1.516805869,-5.390177304,.503336452,2.182995506,-3.481463246,-3.341767288,.245520292,-1.017360163,.158915784,2.439973353
1,-10.71006509,7.222429207,24.1359558,-7.475618119,-20.19515778,2.489614162,14.21259112,-13.65503985,-13.73421438,1.212090935,.14526306,-6.850668049,-9.262017921,-1.94464746,5.234898619,.697469432,-11.23802227,-6.203145452,.37109464,-.756159893,.901808045,-2.298880225,.332597365,2.032333348,.34932128,-4.74634859,-1.963306254,4.714911314,-2.439684692,1.452052713,-5.781166558,8.020412773,2.1233476,-4.138113683,-1.463732357,-.710863614,-.475266145,2.182148612,-3.3748483,3.409314111,1.111926118,.731107953,-.767997224,-5.066780793,-.191571022,1.944560482,-1.592665886,-3.382090914,3.453928174,1.6723384,-2.23000932,-4.712024561
0,-11.95355692,37.67814022,36.56649898,14.64539344,4.017437755,11.54828311,-18.70394642,-7.996185052,-4.159429904,-3.738975409,6.641557524,1.030822883,-5.040054756,1.695139371,-1.702650772,-2.690621745,2.545830185,5.457558455,-9.269820486,-2.20448489,11.77833583,-3.058159317,1.283315618,-3.387217484,-8.94157302,-6.554024285,-7.093081308,.984021358,2.272005778,-8.578977746,2.220131726,-5.564979597,1.945378623,.976493518,7.657170706,-2.673887038,-.50961291,1.752254198,.933529587,-1.476820541,-1.600750169,-1.745435698,1.73301978,2.77586206,-1.128357102,-1.428542098,-2.557887282,-1.184237102,2.203985558,-.369706987,.318907499,1.066353723
0,35.89985899,-19.32741017,-41.06722992,25.53035613,20.45377223,-2.916290325,-1.125720058,-5.647569485,-3.652801558,5.230547621,5.29200109,-5.860951456,3.872518962,-2.662035539,-10.63052993,6.058519032,-5.7585438,-2.947836464,6.164004519,6.229809214,6.60929438,.934041679,3.814099691,-.394193235,4.346141315,4.244081535,3.023182365,-1.328203818,-2.587928826,.852589234,3.881568697,2.30892502,-1.298055783,1.91807138,2.150349465,-3.340770509,2.424040076,2.417928991,-2.763658886,3.356236881,-.268481946,-1.018015446,2.57934003,-3.409014361,-.186113288,1.058129981,2.033001213,3.149909807,-4.759182889,.772665322,4.412571595,-1.002798982
0,55.31026886,-5.219234187,-14.5048107,6.25769462,18.51138786,-3.488902076,-6.275032512,-2.028173477,-4.737598907,1.109528127,.424792452,14.66632411,-8.943719174,-.107095526,-3.693829747,3.249673394,-.48293283,-.023465099,2.109884498,-1.860433542,.266881933,-8.947649848,-10.55423986,6.481770362,.173837173,-5.399067804,1.274807574,-2.338732245,1.258173569,-2.176875417,.974607444,-1.551066285,-1.836837052,-.446100361,3.085435161,-.730431242,-1.576284311,1.684846245,-.883923213,1.268765122,.904880053,-1.261632697,1.938023151,2.610029007,.853408974,-.340017797,.222356149,.256002296,-1.366739743,1.423412702,-1.309704267,-3.650265406
0,31.0836843,-21.66675289,-11.7737964,3.487102032,5.5876987,-.451085016,-3.553086351,-9.957244318,-9.678430373,-1.535117614,-1.462790629,-.091498479,.137014354,4.280043532,3.114888937,7.7689646,-.246695159,4.031543828,5.05908055,3.204620417,-4.459070652,1.139948716,.278580756,-2.420193129,3.266118346,-.818682597,8.907940575,-.879811135,-1.268631272,-3.673400097,.640374564,-5.503439676,1.527334541,-1.291198974,.606425864,-1.47163565,-2.351125447,4.92893596,-1.101852234,-5.366233502,-1.029589624,-1.650946132,-.468475575,5.974193327,2.401923826,1.184481537,.817713797,3.589285553,-2.26272588,-1.307135937,-.444227796,2.48629077
1,43.17045406,-10.8912197,-4.532120639,9.204308958,-7.095771869,9.226126737,-5.773058119,-6.859733669,-6.155198149,-2.406762075,-4.863650639,-3.837459524,-.906351125,10.78375961,2.575520432,-8.971355326,2.886185883,-6.203654369,-3.073762092,-.636807104,-2.31398676,-1.568083886,1.554344153,3.042217598,5.060866497,1.262858988,-3.44142683,-1.412770058,-2.308922171,-2.228694264,.749099189,-1.485007586,.411514383,.87860917,-.50248549,-1.023307715,-.504289561,5.712491893,1.887738205,-1.311764664,.021706607,-.003495474,4.714761521,-.725253512,-2.624239063,1.199973098,3.035738355,2.754410902,-3.277401738,-3.581068096,-4.015275105,3.689865046
1,39.38025186,-14.85667774,1.522656621,2.006105835,1.294064593,15.61657286,-1.895235662,-4.899746768,-5.08765789,8.473080457,6.202510719,-4.704968623,-1.687214166,-2.258228479,3.56697249,2.432723396,-.707593999,-6.416164936,-.752731761,-1.460042512,1.88707481,1.173969807,1.66437645,1.845898525,-2.187606439,.772991992,-.578272363,-4.010655365,.334146062,6.566609459,5.995308282,-1.804255452,-2.448069866,-4.923196615,4.834457415,-1.381911878,4.569540958,-4.834980236,-1.689031554,3.526908664,1.549295343,.408686475,3.21532369,2.514424098,3.416995866,-2.682831886,.579655577,-1.918099556,-1.456056821,3.486313485,2.931455287,.603188665
1,44.24456843,2.49898788,-2.746314725,-16.74915315,2.421904813,8.172387188,-8.867254448,-3.954589482,-2.996752573,5.097143132,5.089329203,-1.14822321,.658146524,-6.269035964,-.6311321,7.925542719,1.571313667,-5.356033582,-7.020853194,2.570832583,-6.773773419,-6.299328966,6.474933139,-1.271252221,3.403620948,.716002602,-.054338967,.519192962,.864072846,-1.952314685,-4.922117651,-2.476000362,-2.992657668,2.555075585,.133822082,3.304435049,2.766665861,.041747504,.93403487,2.947096037,4.240385153,.456245446,3.905052199,1.945943138,1.227910959,-1.467713879,1.084191305,-.536689512,1.853611209,-.859089493,2.316448936,.77011529
0,23.90720344,-13.9550811,15.65375506,-10.34350679,-4.869934914,15.21781118,-.264292902,-8.300566625,-1.220072055,7.46669419,6.776771759,-2.157647928,.462633692,.228060318,-2.306445643,6.082457467,-3.152221345,1.893724962,.319341968,-.649564433,-2.786070293,5.387112908,.907416325,5.759658577,2.596060035,-3.944168891,-3.447852854,-1.610496724,-1.187236918,2.521874564,-.192582315,2.833518535,-.295390545,.663620752,-3.810060277,3.21069042,7.423612578,-7.02260208,2.253615472,-4.070241377,-5.162853745,-2.098710309,-.600586767,.432975471,-2.720958449,1.085060988,-.332091767,-3.148491547,-4.118673943,-.22391381,-2.128739741,4.133925331
1,-10.83272491,-29.92412181,8.854558177,.116562508,13.9580615,7.851840774,7.765922752,-16.67276361,3.138467868,-1.567008541,2.966304449,2.805163549,-3.844365285,.92463208,-.155839315,-5.590484627,3.025168094,5.032068596,4.174944797,-5.537048537,-4.244948845,-.279952864,3.744211818,-3.181519709,-6.774380565,2.783126939,1.557115564,2.198069052,.236458386,-4.338928692,2.920719719,-.678746586,-.658987938,.711131337,-6.833948131,-.685139462,2.722141549,.516660488,-4.631845142,-2.622082358,1.932347645,3.263688654,.557841737,-1.279605095,-2.736894109,.087052109,-.214724544,-3.020226645,.556044122,-1.806002833,-1.331439388,1.566466069
0,31.06533809,33.45292661,-.330954433,-5.687444563,-13.35269811,.956157808,15.35778051,-15.85965624,-12.11669064,-1.767719634,6.833896441,-4.576965376,-6.155406454,-3.683293178,5.142397112,-.774858786,-6.543970916,-2.851767034,.391713701,-3.317091436,-1.618873236,-.65613722,.599770058,7.342875002,-1.091932884,-7.102019073,.24399133,2.123267712,-3.596737309,1.992663242,-.016379485,3.326186465,-.058341441,.996438489,-.380452047,3.31707953,.076323893,2.993753974,.061744178,3.750211005,-.128700237,.30266248,-1.977456869,-.153033008,4.500133492,3.519021891,.670738638,-4.821618785,1.561452029,1.71711858,3.860864615,-.952749035
1,4.178131664,60.8290711,-1.449736213,21.93374377,9.94883706,4.4746324,-19.39221286,-8.944690952,-8.097508741,-3.937007887,5.152314462,-2.61904549,-5.242609501,1.064536013,-.61115774,-4.529653156,3.666249416,2.200529547,-9.680496938,-4.004011693,11.33559641,2.019502106,1.961680578,-2.641687956,-7.139988654,2.20376778,-8.05400952,4.428119368,2.385751818,-8.018728878,-2.698463825,-4.368348804,8.376800913,-5.311480868,10.07427494,2.670150841,1.662604277,-3.454191096,3.042567247,3.884299784,-.458979399,-8.002767815,2.967661592,.115063902,-.640901935,-2.391361108,4.883465839,-1.208922638,1.762595072,3.053920011,3.421225059,-3.838236233
1,4.984728661,9.558819803,.112945351,7.417142142,.346767218,-17.41751248,4.690904881,11.0705423,10.48123377,5.717856176,-7.578756905,-11.72133745,4.530581924,-1.571975945,-1.806487803,-1.058951055,-1.547988346,2.540379018,-3.541681045,-4.342394093,-10.71067395,.462010164,-1.275851066,3.283917688,-6.204120699,-3.627572443,3.229226973,-3.376067212,1.617684846,3.718213562,-4.458607221,4.41964127,-1.157095255,-3.084328317,6.256078129,4.173195258,.736620863,3.222035612,.016757682,-1.57527839,-.856265926,.385928598,-1.247462809,3.302162105,2.109284084,1.398486677,-1.076951495,-.451216424,-1.770895293,4.088180802,4.062947274,-4.253477394
1,5.363619384,3.827609724,-8.248030179,1.461261102,.83278774,-12.49470203,-5.433741329,12.77793324,8.464887875,-3.595430106,-7.432570658,15.22959112,-4.348581241,-6.318576421,-1.654255875,-4.970842696,-7.160834632,-4.078059353,-1.918718746,-8.427797896,-3.312166867,10.45817344,7.848626484,-2.025665388,1.312502474,-.826190993,-1.739209852,3.620795522,-2.873313262,.197475428,-1.485917257,.620644685,2.795557117,.077749626,.410147223,-1.462749247,3.703303201,-1.55469138,-3.375069648,3.300483337,-2.575075403,-2.186902267,1.903741633,.653674981,.62500473,1.297279926,.544635065,5.629333836,1.959057026,.438204251,2.797429237,2.087951438
1,43.74384004,15.06996815,-3.7959532,5.05247797,-9.322112922,-5.369636841,-.712181717,9.361928307,-4.898098615,-3.172365293,-8.578638657,-3.236217142,-8.883624576,1.833658845,11.14438633,5.851524521,3.389396669,3.822996612,1.313542473,.625374623,6.519655752,1.673288794,-5.505199659,1.368039242,-5.253631817,5.235047173,-2.828906688,1.58202595,-3.223807706,5.511974976,-3.142151961,1.339837945,1.20008169,.210631584,-4.100994689,2.330139042,1.09930041,.802632162,1.094183256,2.150227428,5.210521525,-3.032329223,1.68544269,-.147509907,-1.942026214,-1.534866709,1.974826238,.775162057,1.286709206,-1.705316106,1.569202857,1.139771503
0,19.39393909,22.73888246,-39.27362864,.857762469,2.35694857,-7.127569426,-2.231449492,7.90814229,-3.482521002,-3.473392208,-7.097153228,-5.13277835,-5.658554628,4.40909659,-.636925887,-1.077311618,.211793541,2.470662919,-7.749379736,-2.872981626,.800168921,-4.320173831,8.406609065,6.896215944,4.372549095,4.205932114,2.478106722,-.735527136,2.85470524,.760829422,.255756324,1.273029759,1.996261985,-1.268632727,1.037010515,-2.307384601,-2.611411737,-.280639413,4.306312978,-.172627791,6.06045707,-.878105851,-.657202091,.968572411,-1.326199403,4.057434025,-5.366368443,-.855446626,-1.694634648,-.980292794,5.385808116,.995963222
1,-25.97165331,-9.651462112,-30.23497303,11.62679939,4.635166983,7.865789259,2.421362613,9.332808283,5.286619053,.226410119,1.031369352,-.070032532,5.232553493,2.184668693,4.375726339,-1.799151964,-4.190648493,1.149283197,5.589632428,1.277656947,3.159827424,1.654403159,6.028162431,4.823744395,-2.289239691,-2.101949051,.927771887,-.571247987,.47087359,-5.398178924,-3.205500795,4.103811409,1.128367208,.159317349,.73011734,6.067273593,1.873263048,-.576362427,-1.716602926,-1.37774232,-2.220016884,1.285255331,-3.106397348,2.223333742,-3.359548308,.031802064,.071821584,-1.227093538,1.409845485,-1.78759584,-2.103687239,.544382408
1,-23.45682166,-28.88873539,5.845014455,-.593434612,-13.97138836,6.535553779,-2.632306208,4.69863376,-2.039475057,1.830204255,-3.81841341,-1.127336955,-1.937332867,-6.975656576,1.826187539,-2.020511638,5.185909753,3.6387174,-.949220605,-1.297347256,-3.071247902,-1.034176804,-3.587744953,1.444170739,.084320744,2.241211865,-3.654219777,1.697399426,3.921392914,-3.402670309,2.331705383,2.94843321,2.068664624,.240522665,.04250438,-3.298088098,2.547278062,-1.330677805,-1.370680519,-2.508745586,-4.643133757,1.295552338,-1.963349068,-3.519481086,2.833419997,.442483423,.185815716,2.037228374,6.110542081,8.393433477,-.818698519,-2.280951275
0,25.93087222,13.55756084,-21.16217903,1.338197268,5.516948242,9.974385704,2.436800186,13.09051017,-1.343863937,-.498134966,3.662930556,-2.386457916,-6.650622535,-1.169730505,2.072854609,-3.092937234,.615994248,3.000341428,-2.55770258,-.806870025,2.34284029,7.294871668,-3.19736871,2.042037401,1.191463286,3.044528364,1.191580068,.057132428,1.745813814,-.236467671,-.776781372,-2.243153991,1.511932449,.559835573,2.795725533,-.990564528,-.431111371,-.183067553,.31726055,-.236800646,-.455651733,1.182655316,-2.97379495,-3.123850543,-.47340238,2.987219908,4.372249529,-1.924087913,.552078894,-1.088298199,-6.697474403,.189440143
1,-9.851364097,-1.23818966,10.89052699,-18.24708456,-15.51262843,5.446874909,4.525913443,5.84605766,3.524126248,-3.401090036,-.192721135,-2.103586216,-1.626350637,-1.495091162,-4.741621559,-1.279646163,4.384159719,5.906465376,2.507369366,2.165637408,-4.93460927,3.32273097,-1.044081561,2.792466721,6.159962886,.317504812,-2.77366988,4.433275147,1.20321215,-.247473911,-2.262627779,2.314053349,1.899981826,-.589181813,7.810869694,-2.235432541,.894629352,1.235145425,-1.044789203,-1.396695126,-.506874618,-1.224699701,2.574727077,.382020856,.227401706,-2.808039005,-.349910896,.860270341,.023691286,-.943652981,-1.488639717,4.324674843
1,-76.01955278,-17.3312161,-5.914299262,.398301546,12.57033943,-5.035046449,22.69823913,6.225753657,.953075946,-8.667980165,-2.58262523,1.088355924,-5.813117928,1.516692242,-2.295300437,8.202170178,10.66574415,-14.6593847,-3.735320435,5.282985462,4.276977037,3.906994188,2.314618399,1.430085869,.267995637,3.497830464,.690262432,-12.47306701,5.059203634,-6.465864703,1.583513062,-1.462019718,-7.002686199,.500133761,-8.606406692,4.645607225,5.918611096,4.551718091,1.816674035,-8.636826477,1.879879307,-10.63738119,2.53467569,1.451939972,-5.90668991,-5.540543959,-6.73392874,2.281032127,3.831242699,12.13545118,.349807191,-4.460945398
1,-78.75594253,6.188036831,25.37597122,10.1289238,12.87122958,-14.89823837,1.020163037,3.882515936,-11.21090615,5.824094497,6.738461615,1.607621914,7.407793843,-3.764119362,2.448245146,-5.394878171,1.915006623,-1.837941655,4.306944709,-.513020156,-3.406638612,3.024021289,1.711506933,7.295150697,4.456927231,6.764172934,-5.512707626,-4.401592599,-6.490504949,-.634941099,-1.049582544,-4.118238866,-.933949229,1.764056096,-3.950724109,-.267755151,.884065898,-1.579039355,-1.995916857,-1.352922087,2.199615143,.076370897,.691645596,1.32892312,1.559766689,2.192424471,1.777378224,-.975868077,-.481304908,.910572592,-2.731339286,.692430392
0,40.17488718,-2.376546116,-10.11639797,30.28248758,.268633663,-12.03307337,8.34629703,10.01067022,6.041727589,2.111200779,-2.616438806,-13.75852755,.62928994,-6.194763538,-1.189630326,-5.686722001,4.618592285,4.361923456,-11.07894679,-2.711015105,-15.31109715,-1.917060984,-7.115686819,5.000597368,-4.834643161,-5.728807148,1.895695591,-5.652101025,-2.392361024,.238153587,-6.242233258,.720218837,3.421958048,-5.840674893,2.342485585,1.316258152,-2.603893834,-2.104971589,-2.804130827,1.100907768,-2.939779436,-2.794446159,2.161403695,-1.927535947,-1.151869701,2.729438778,3.456162777,-5.125065295,2.457402725,.878592398,-1.538996972,3.189786958
0,-25.94019612,-10.51798642,-23.8863143,2.035756941,15.93746735,-13.51953009,-5.0932761,11.04644159,3.979787127,.080585846,-6.407132886,14.46038834,-6.244682946,-4.848281405,-2.370665695,.291847952,-10.45585123,-5.32818376,-3.998108756,-.3208669,-4.44856984,10.71435959,8.950108718,-3.174172272,-.025651534,-.426168896,-.294726263,5.320526772,-2.154103884,3.174989204,.199027601,4.05662226,2.822636223,-.048919985,.267586105,-1.263573019,3.510640776,-1.701445159,-1.436917924,-.275494987,-2.676424054,-.268586539,-.054545441,-.859226307,-.102247847,1.027214266,-2.165637717,1.927149166,1.109833272,2.526037147,1.951593532,4.990481493
1,13.16359532,4.113693458,18.95079751,-6.696976383,.677056684,-10.89230461,3.278239815,5.202496192,6.568589097,-2.418155193,-4.368012166,.61160046,-.772928387,5.924566813,10.43950581,5.801500934,-.494597613,4.109065452,.27606299,4.352821149,5.573938791,-2.354646634,-4.830976242,2.153457681,-8.060237052,2.395819521,-.857042721,.683639004,-4.344870196,3.504893032,-2.314176727,-.429896761,1.112751442,-3.212590737,-2.218310913,2.186256343,-1.951452748,-.073918047,1.265688375,3.699796632,2.553177801,-2.067487184,.667491727,-.664839109,-3.345533686,-1.237115077,-.191180232,-.326113569,.965862896,-3.099703317,1.587028677,3.392885751
0,-25.66106241,-5.328289437,-20.07651959,10.53431871,-14.37849677,-7.910204874,-3.145022566,1.586339935,4.837021074,-6.888690627,-4.586353144,2.135033049,5.482724377,4.580349644,4.632606396,1.572661814,1.795338688,4.618526189,-10.06391584,-3.160399144,.729607826,-5.705492859,5.613704901,3.207773513,.64975032,1.489432135,1.044851172,-2.99620067,2.595516672,.323211385,2.938292686,3.702099676,-3.12437176,-.919111407,3.705188107,-4.619078966,.59409501,.905517324,2.751350658,2.775765661,-1.739128957,4.193584016,-1.929378579,-6.910427487,1.201350157,-.56346814,-1.417133101,-.146958416,-.333705354,.760043914,-1.328976106,.157275071
1,-37.76049478,-17.09676054,-9.95601982,-.422642478,-9.274237898,5.646696049,-.108659152,7.781972043,3.776611417,2.739187056,-3.174407515,-1.6031872,3.219802433,-1.511977192,3.179182871,-5.165189791,-2.28445511,3.110323304,3.067223528,.428740286,5.891743217,.558569433,2.118964275,3.890118592,.704402361,-1.481095184,1.67114251,-.832767625,1.709294898,-4.457546278,-5.424036289,1.72688977,1.846659061,-1.5770148,-1.024976378,4.133489297,2.009573245,1.362026077,-1.206735787,-.660480203,-.598787842,-.3128637,-2.348386024,2.647217812,-2.571414509,-2.079396885,.791725231,.48028712,-.274213606,-2.062604426,1.859445209,1.61690281
1,-46.73476203,-17.30447437,-4.606124201,-8.964725417,-9.498316254,6.943511837,-2.807086223,10.30531065,.049226361,.809612047,-4.222054005,-.970754577,-2.52271406,-2.424550675,-.732086065,1.191861935,1.218164394,3.071197665,-2.341582893,-1.534201142,-.576287983,-3.76455749,-.241512782,-.428400814,-3.253201168,2.533563974,-3.534807794,1.63428886,-1.074990049,-4.072080257,1.567666774,3.094846065,1.035886377,1.657015739,-2.721394501,-3.764898356,-.865666095,-2.798596068,-.544237005,-3.149320286,-4.090394044,-.174532364,-3.425111613,.018977581,.52348379,1.658076957,-1.175625074,.004726484,2.203298004,.124584981,-3.430863158,-2.422165962
1,-14.96029296,19.13827356,-3.336200245,-24.75435374,-2.67222896,-.408386133,.908823035,7.784370739,11.50891913,1.363517887,1.945546551,1.217911762,3.497980792,4.767436788,-.392077166,-2.110574439,-7.000082522,2.509038709,-5.33912181,-1.052288457,2.33708775,2.117360091,-4.132699548,-4.020035129,-1.334710164,2.401595656,.125826943,-2.752483655,-2.385331073,-3.987526063,2.079638582,-.269037277,.372170861,-2.161027856,-.804821953,.720601563,-4.192267113,1.716350467,-2.021729373,.876648547,-4.204629154,3.522413442,.170777481,-.804261451,-1.898937266,.21903173,3.097658311,-2.148136736,-2.458863505,.235336331,-2.709660036,3.14460524
1,-18.10122545,6.675254976,-11.93104419,-7.965231185,-3.444330499,8.130546087,8.267630152,12.99184258,1.892581169,2.332054014,.397725263,-3.443345104,-10.8778449,-2.411661983,-5.596646272,-.625821405,4.060000885,8.136489854,.150851311,5.475904095,1.926263769,1.733147272,-1.069912784,-1.160718343,4.736817185,-.253798845,-2.034220891,4.99321423,-.010375206,.31467362,-1.586763159,2.19083156,1.488903338,-.461473697,6.150556795,-3.95640493,1.31142789,2.162038279,2.118392081,1.990507254,3.687992321,-1.164201528,.278324891,-.759985887,-2.985732877,-.710096017,3.567118865,.98898087,.072879422,-.90960847,.190615406,4.131199161
0,-55.42127885,2.351290594,-13.51396273,-2.857289858,5.948745495,-12.04933467,17.56037074,.227479066,4.680486456,-16.92065466,.773943566,.860024201,4.124915475,-2.775380642,-3.220806821,-.002534436,9.961342671,-4.724496705,-5.420639167,8.31217983,1.976879528,8.133602772,2.860590256,1.1971555,1.942743779,-1.584498191,1.679568123,-3.645451063,.383385525,-5.425709776,-.780662889,3.436673228,1.57491314,-1.519088795,.502140409,2.361789106,-.697353605,-2.347540054,-1.334516008,1.927570754,2.75302613,.155673974,1.295819655,-.101528025,2.581372147,-4.93017327,-.390085253,-.617298767,-.904699154,-1.502438874,-1.465220478,3.024553538
0,-67.13648412,64.83407804,4.535379582,4.84169216,-16.69645193,-24.48578974,-6.632472453,7.166273496,-13.70578082,14.47530991,3.995778039,-2.067989395,-.82255613,-2.549855903,1.288795828,-4.848506907,.201715034,-.091076502,4.345883418,-.490777796,-3.283161901,3.167410777,2.623313381,7.799618409,1.665472611,5.314307037,-5.326823538,-6.873290693,-5.420172145,-3.168931576,2.484514815,-.900707794,-5.026093991,-.657494851,-2.702144237,-.162126265,.762640425,1.142704117,-3.535867382,.237415871,-2.486036177,3.105959274,-4.221361873,2.605916181,-2.555002403,-2.830868207,4.410925717,-5.808287826,-4.062141151,-.62808083,-2.385369941,1.146778161
1,34.31733622,15.71946785,-24.84756428,13.10483717,20.43140253,-22.43338125,5.436730594,8.334809643,9.854196643,4.405349737,-6.294804777,-12.38512113,.134952042,-5.059069671,-2.224936184,-1.608804381,-1.839237604,.24327922,-7.697270971,-5.996528529,-9.908715271,1.972911966,-.620653659,2.478088889,-5.587299724,-2.814293676,-1.55870539,.183392231,2.774321422,1.002244297,-4.906324937,.994761483,1.611963222,-.763532312,-2.866861552,.295148799,-2.139980765,-.239136494,-2.013390161,1.443592643,-1.252963667,.823981749,3.714563879,-2.958219002,.403195605,.084213105,-.964906258,-1.501889455,2.283258288,-3.183150911,.824996935,-3.638534267
1,2.430648531,-2.726902648,9.853223668,-.351906598,-20.35367793,-10.1831092,-5.914754099,8.183649232,3.862625444,1.597231134,-8.354245453,14.75273004,-7.744083829,-5.272876673,-1.802573193,-1.288153868,-8.360827156,-5.440508522,1.716306235,-4.10041778,-4.18691315,12.64857363,7.217331147,-3.567232719,-.437880156,-.161037634,2.675420214,6.424297874,-.068571699,3.410912983,.803830657,.13490616,1.939094458,3.269670261,.660452588,1.115436496,-.192879092,-2.347437746,-3.660903609,-.087204673,3.284531166,-.458350093,-.452940184,2.821096908,.666089566,-1.01384383,-2.057629251,3.532002829,2.201058452,2.1752031,5.745580863,3.97225642
